"university","career","inscription_date","name","gender","age","postal_code","email"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN MUSICOTERAPIA","2021-08-12","ANDREA MORGAN","F","2009-12-05","8309","TIFFANY47@YAHOO.COM"
"UNIVERSIDAD DE FLORES","CONTADOR PÚBLICO ","2020-09-13","MICHAEL NOBLE","M","2014-01-30","5310","ROBERTMORGAN@YAHOO.COM"
"UNIVERSIDAD DE FLORES","TÉCNICO PARA BIOTERIOS ","2020-01-10","DAVID JACKSON","M","2003-08-02","6667","NELSONEVAN@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA MECÁNICA","2020-08-08","PAUL MCCANN","M","1975-11-13","3038","LAUREN71@GMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA MECÁNICA","2020-03-15","CASSANDRA TAYLOR","F","1907-08-23","6623","RMATTHEWS@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA EN INFORMÁTICA","2021-09-26","BRANDON MENDEZ","M","2016-04-15","3262","JAMES79@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ARTES","2019-12-13","JESSICA JIMENEZ","F","1971-07-25","1984","FERNANDEZDEREK@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS AMBIENTALES","2021-07-03","ANGELA THOMAS","F","1976-11-30","3057","THERESAMARTIN@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","2020-09-02","JEFFREY WATKINS","M","1973-10-27","4705","WALKERMATTHEW@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PSICOLOGÍA","2021-05-29","ADAM GOMEZ","M","1980-05-15","8430","JAMESGALVAN@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN TERAPIA OCUPACIONAL","2021-02-21","JARED NELSON","M","1906-04-18","2352","BANKSJACK@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ARTES","2021-02-28","SARAH WALLER","F","1953-06-05","3355","FSTOUT@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ADMINISTRACIÓN ","2021-12-13","ERIN SMITH","F","1986-12-23","4516","KSTOKES@YAHOO.COM"
"UNIVERSIDAD DE FLORES","TÉCNICO PARA BIOTERIOS ","2020-10-23","CHARLES HESTER","M","1963-06-26","9121","LCARPENTER@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ADMINISTRACIÓN ","2021-09-01","PHILLIP REYES","M","1992-03-26","2915","PDAVIS@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ARTES","2020-08-18","LESLIE WATSON","F","1917-08-28","5300","PAMELA90@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA EN INFORMÁTICA","2021-08-26","MR. DANIEL WILLIAMS PHD","M","1918-05-12","4172","CRUZSTACY@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ARTES","2020-03-30","SUSAN ZIMMERMAN","F","2016-04-08","1931","WILLIAMSROBERT@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","ARQUITECTURA","2021-06-24","JAMES GOODWIN","M","2006-11-07","3109","NATHAN67@GMAIL.COM"
"UNIVERSIDAD DE FLORES","CIENCIAS VETERINARIAS","2020-09-16","SHANNON MYERS","F","1930-11-23","9203","BELLASHLEY@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN SOCIOLOGÍA ","2020-10-28","CODY BARNES","M","1990-06-29","8326","KRISTINAROJAS@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PSICOLOGÍA","2020-01-30","DONNA WARD","F","2005-09-12","3132","HENSLEYMELISSA@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ","2020-03-24","MARTIN HAMILTON","M","1994-11-15","6634","PHILLIPSBRITTANY@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA POLÍTICA ","2020-07-02","ALICIA FERNANDEZ","F","1944-07-02","4504","DBUTLER@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN GESTIÓN DE AGROALIMENTOS","2021-08-20","KEITH GATES","M","1909-06-14","2826","JAVIER72@GMAIL.COM"
"UNIVERSIDAD DE FLORES","BIOQUÍMICA","2021-01-05","ROBIN GALLOWAY","F","1992-02-28","5544","NICHOLASLARSON@GMAIL.COM"
"UNIVERSIDAD DE FLORES","DISEÑO INDUSTRIAL","2021-01-16","MARK BUCHANAN","M","1940-12-18","3465","RGORDON@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","FARMACIA","2020-03-23","ANTHONY SWEENEY","M","1933-01-27","8353","MBURNS@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ADMINISTRACIÓN ","2019-12-03","LAUREN MONROE","F","2010-09-19","2307","MEYERSARA@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS","2020-02-08","KATHERINE GRANT","F","2005-08-04","3718","NJACKSON@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA ELECTRÓNICA","2020-06-30","KRISTIN BROWN","F","1925-09-22","5547","CLEMENTSWILLIAM@YAHOO.COM"
"UNIVERSIDAD DE FLORES","DISEÑO DE IMAGEN Y SONIDO","2020-12-22","JASON FOSTER","M","1920-02-04","6073","LORIRAMIREZ@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","ACTUARIO ","2020-06-12","RICHARD GRIFFIN","M","1933-03-06","1712","MARTINAMANDA@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN TERAPIA OCUPACIONAL","2020-03-24","LAURIE COLE","F","1908-04-10","2821","ALVARADOJASON@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","CIENCIAS VETERINARIAS","2020-11-19","MEGAN MALONE","F","1927-01-14","4648","KWHITE@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2020-07-13","ERIN DORSEY","F","1914-12-25","5750","SALLYCOX@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS BIOLÓGICAS","2020-10-20","JOAN CARR","F","1944-11-21","7403","NOVAKAMBER@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2019-10-20","KRISTEN LAWRENCE","F","1933-10-18","5403","BKIRK@YAHOO.COM"
"UNIVERSIDAD DE FLORES","DISEÑO INDUSTRIAL","2020-06-02","RICHARD KIM","M","1964-09-29","6244","BBARR@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","BIOQUÍMICA","2020-03-02","MELISSA HUGHES","F","1909-03-16","1759","KRISTINFERGUSON@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ARTES","2020-10-11","KIMBERLY ZHANG","F","1965-08-12","6031","BILLY17@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS","2020-09-25","TIMOTHY GRIFFIN","M","2018-08-20","4700","STRICKLANDKENNETH@GMAIL.COM"
"UNIVERSIDAD DE FLORES","TÉCNICO PARA BIOTERIOS ","2021-10-29","JAMES WILLIAMS","M","1948-01-22","5260","CODYSCOTT@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA","2021-01-20","CINDY MELTON","F","2009-05-06","5873","JILLIANHARRELL@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN MUSICOTERAPIA","2021-05-17","JESSICA WHITE","F","1952-01-16","7536","BONILLAJOSEPH@GMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA MECÁNICA","2020-08-07","KATIE COLLINS","F","1908-12-15","3360","DENISE79@YAHOO.COM"
"UNIVERSIDAD DE FLORES","DISEÑO INDUSTRIAL","2019-12-09","KIMBERLY SANDERS","F","1990-12-27","3328","JUSTINTHOMAS@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA MECÁNICA","2021-03-04","JASON JONES","M","1916-10-20","3138","KNICHOLS@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA MECÁNICA","2021-03-16","MARIA SMITH","F","1939-01-16","4182","BRUCEWILLIAMS@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN GESTIÓN DE AGROALIMENTOS","2020-07-25","WESLEY WALKER","M","1974-01-09","3463","CATHERINE30@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA ELECTRÓNICA","2020-10-09","ASHLEY KELLER","F","1942-06-26","5609","PHILIPSOLOMON@YAHOO.COM"
"UNIVERSIDAD DE FLORES","ARQUITECTURA","2020-07-20","NANCY CASE","F","1934-10-31","7637","WHITNEYKIDD@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN MUSICOTERAPIA","2021-05-01","MARIA SMITH","F","2016-04-05","7167","JONESMICHAEL@GMAIL.COM"
"UNIVERSIDAD DE FLORES","FARMACIA","2020-10-23","SETH ROBERTS","M","1922-10-11","5313","YJENSEN@GMAIL.COM"
"UNIVERSIDAD DE FLORES","CIENCIAS VETERINARIAS","2021-08-19","JENNIFER RICHARDSON","F","1906-04-01","3203","JOHN29@GMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA EN INFORMÁTICA","2020-09-06","KRISTEN MILLER","F","1926-12-17","8183","JILLNORRIS@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","ACTUARIO ","2019-12-07","DIANA KING","F","1937-03-08","3366","MGRAY@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA POLÍTICA ","2020-03-17","FELICIA NEAL","F","1980-09-17","4605","NICHOLASGONZALEZ@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2021-04-23","BARRY LEBLANC","M","1949-05-08","6380","CMORRISON@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA POLÍTICA ","2021-06-17","TERESA HARRIS","F","1994-06-28","6628","QRICHARDS@GMAIL.COM"
"UNIVERSIDAD DE FLORES","MEDICINA","2020-04-17","CHRISTINA RUIZ","F","1930-02-25","9213","JOHNSONDAVID@YAHOO.COM"
"UNIVERSIDAD DE FLORES","TÉCNICO PARA BIOTERIOS ","2019-10-29","DR. GREGORY RIVERA","M","1930-05-31","8187","EDWARDCONNER@YAHOO.COM"
"UNIVERSIDAD DE FLORES","ARQUITECTURA","2021-06-19","MATTHEW GUZMAN","M","1960-11-09","3056","WESLEY03@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN SOCIOLOGÍA ","2020-12-08","DR. JAMES EDWARDS","M","1973-08-05","2715","LISABARTLETT@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS","2021-04-26","ERICA HANSEN","F","1917-06-07","8417","DEANHURLEY@YAHOO.COM"
"UNIVERSIDAD DE FLORES","ARQUITECTURA","2020-01-26","RYAN JORDAN","M","1946-03-04","2533","BARBARAYORK@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA POLÍTICA ","2020-12-20","CHAD CAMPBELL","M","1955-07-28","7161","ANDREA73@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","2020-01-31","JACOB MCCONNELL","M","1924-05-22","3322","ORTIZRHONDA@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ADMINISTRACIÓN ","2020-06-02","DAVID CLARKE","M","1983-09-16","4174","HMURPHY@YAHOO.COM"
"UNIVERSIDAD DE FLORES","BIOQUÍMICA","2020-11-24","ROBERT GARCIA","M","1948-08-16","9113","DYLAN91@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","MEDICINA","2019-11-02","ADAM POWERS","M","1966-07-12","9201","SJONES@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA MECÁNICA","2020-09-15","RUSSELL ZIMMERMAN","M","1996-06-18","6469","KELLYHALL@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ADMINISTRACIÓN ","2021-06-10","STACEY WILSON","F","1913-04-30","8341","PRESTONJACQUELINE@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS BIOLÓGICAS","2020-10-17","CRAIG LOPEZ","M","1974-03-02","8154","LAMDAVID@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA MECÁNICA","2021-11-25","HEATHER FRAZIER","F","2021-02-12","4743","CLARENCECOOK@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA ELECTRÓNICA","2021-11-25","RODNEY REYNOLDS","M","1920-04-22","5585","WRICHARD@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA ELECTRÓNICA","2020-07-08","ALEXANDRA CLARK","F","1957-09-23","9020","SEAN98@YAHOO.COM"
"UNIVERSIDAD DE FLORES","FARMACIA","2021-08-23","MR. TROY DOYLE","M","2020-11-26","6315","MARQUEZJARED@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN TERAPIA OCUPACIONAL","2020-07-28","TIMOTHY BOONE","M","2013-01-11","3269","TRAMIREZ@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","TÉCNICO PARA BIOTERIOS ","2021-12-16","KAYLA WILLIAMS","F","1987-08-27","3621","KELLEYJOHN@YAHOO.COM"
"UNIVERSIDAD DE FLORES","DISEÑO DE IMAGEN Y SONIDO","2020-03-20","KEVIN CHAPMAN","M","2019-04-02","3234","LAUREN13@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN RELACIONES DEL TRABAJO ","2021-10-29","VANESSA GREEN","F","1996-06-13","6105","THEODOREDANIELS@YAHOO.COM"
"UNIVERSIDAD DE FLORES","DISEÑO DE IMAGEN Y SONIDO","2020-06-04","COURTNEY DIAZ","F","1978-03-14","5446","NANCYLOPEZ@GMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA EN INFORMÁTICA","2020-10-05","LESLIE LOPEZ","F","1935-02-07","3536","PHILLIPSHECTOR@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2020-12-15","SCOTT TAYLOR","M","1940-11-24","6216","HFARMER@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PSICOLOGÍA","2021-08-21","DANIEL WARNER","M","1917-11-09","5881","OBRIENKARA@GMAIL.COM"
"UNIVERSIDAD DE FLORES","DISEÑO DE IMAGEN Y SONIDO","2020-01-04","MATTHEW RAMIREZ","M","1946-02-22","1834","KATHRYN26@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN MUSICOTERAPIA","2021-11-21","REBECCA WASHINGTON","F","1915-10-25","5471","EPEREZ@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2021-11-27","SONYA EDWARDS","F","1912-04-17","3013","ALLISONHINES@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2021-07-15","JEFFERY YOUNG","M","1978-04-17","3318","DONALD25@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN GESTIÓN DE AGROALIMENTOS","2021-07-14","JOHN ZIMMERMAN","M","1990-03-22","1607","CONNOR49@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN MUSICOTERAPIA","2021-08-26","KEVIN KIM","M","1912-02-01","2726","MEYERLINDA@YAHOO.COM"
"UNIVERSIDAD DE FLORES","FARMACIA","2021-06-01","JIMMY ROSS","M","1933-06-26","6214","RPARKER@GMAIL.COM"
"UNIVERSIDAD DE FLORES","ACTUARIO ","2021-05-13","BRITTANY CLARK","F","1961-03-02","6643","BROWNDAVID@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA","2021-10-16","SARAH WATTS","F","1945-09-17","4723","ERICFARMER@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2021-08-26","LAURA PHILLIPS","F","1935-02-26","4561","JAMES02@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS AMBIENTALES","2021-10-01","MELANIE SMITH","F","1925-04-25","5424","AMYWILSON@GMAIL.COM"
"UNIVERSIDAD DE FLORES","ARQUITECTURA","2021-07-14","KATHERINE DUNCAN","F","1934-12-01","8521","ROBERTWILLIAMS@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ADMINISTRACIÓN ","2021-04-26","LISA BENTLEY","F","1997-04-03","5274","OSCHWARTZ@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2020-01-27","TIFFANY NOVAK","F","1980-08-03","8409","JAY48@YAHOO.COM"
"UNIVERSIDAD DE FLORES","TÉCNICO PARA BIOTERIOS ","2020-06-01","KRISTY SCHMIDT","F","1980-03-19","2107","APRIL64@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS","2019-11-23","HECTOR MORA","M","2007-09-20","6312","CARLHUNT@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA","2021-03-24","DANIELLE TAYLOR","F","1986-10-12","4612","MCCARTHYALEXANDER@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES","2021-10-24","WILLIAM ASHLEY","M","1999-12-03","5543","MSANCHEZ@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","BIOQUÍMICA","2021-12-12","JUSTIN WALKER","M","1969-06-13","5731","ZIMMERMANLUKE@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS","2020-04-22","KEVIN WEAVER","M","1991-10-07","1808","FOXMATTHEW@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","ACTUARIO ","2021-06-02","DR. SETH GRAY","M","2016-09-15","5369","JASMINEREESE@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2021-09-11","RONALD NGUYEN","M","2007-12-28","6453","HORTONTIMOTHY@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","ACTUARIO ","2021-10-17","JAMIE ANDERSON","F","1924-10-18","1919","STHOMAS@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS AMBIENTALES","2019-10-29","MICHAEL BROWN","M","1988-07-13","4237","KATRINAWILLIAMS@YAHOO.COM"
"UNIVERSIDAD DE FLORES","AGRONOMÍA","2021-10-10","ELIZABETH CLAYTON","F","2006-03-27","5711","EMILYROBINSON@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA POLÍTICA ","2020-07-24","JULIE JENKINS","F","1926-06-18","5611","BETHMARTIN@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN MUSICOTERAPIA","2021-04-03","CARL HANSON","M","1975-02-25","2709","DONALD16@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA POLÍTICA ","2020-11-03","VALERIE MOONEY DDS","F","1995-09-23","7160","JENNY85@YAHOO.COM"
"UNIVERSIDAD DE FLORES","AGRONOMÍA","2021-10-19","RICHARD ALVAREZ","M","2005-03-04","6476","CODY29@YAHOO.COM"
"UNIVERSIDAD DE FLORES","DISEÑO DE IMAGEN Y SONIDO","2020-02-27","ROBERT DILLON","M","1996-07-11","5544","DDILLON@GMAIL.COM"
"UNIVERSIDAD DE FLORES","BIOQUÍMICA","2020-01-08","NATALIE DONOVAN","F","2004-10-02","3127","JOHN05@GMAIL.COM"
"UNIVERSIDAD DE FLORES","ACTUARIO ","2021-05-04","JANE BROWN","F","1929-01-03","8208","CROWE@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS AMBIENTALES","2019-10-27","CHRISTOPHER NGUYEN","M","1987-10-29","2400","MICHAELBROWN@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA POLÍTICA ","2021-05-08","MARK FERGUSON DVM","M","2021-01-18","3324","HODGEMICHAEL@GMAIL.COM"
"UNIVERSIDAD DE FLORES","ARQUITECTURA","2021-06-26","IAN HALL","M","1923-04-29","1923","VALERIE22@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN SOCIOLOGÍA ","2020-01-28","JOSEPH CAMACHO","M","1994-12-13","2740","JULIAN85@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","TÉCNICO PARA BIOTERIOS ","2021-06-22","MARY ADAMS","F","2003-01-29","8308","YOUNGMICHAELA@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA","2021-04-11","DAVID MORRISON","M","1978-01-20","9409","MARK94@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS","2019-12-28","DEANNA BRYAN","F","1948-06-10","5705","ANGELA51@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS","2020-10-25","CHRISTY TORRES","F","2015-11-22","3244","LBUCK@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS","2020-04-21","BRIAN WILKERSON","M","2017-03-02","3416","RACHEL64@YAHOO.COM"
"UNIVERSIDAD DE FLORES","ACTUARIO ","2020-12-20","MRS. LISA MARTINEZ DVM","F","1971-01-28","5425","LANEBRANDY@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2021-10-18","DR. MAURICE STEWART MD","M","1996-05-28","7517","TRANNATHANIEL@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","TÉCNICO PARA BIOTERIOS ","2020-12-08","BRANDY ARNOLD","F","2017-06-14","9020","STEVEJACOBS@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN TERAPIA OCUPACIONAL","2021-07-08","LISA AGUIRRE","F","1973-09-19","1886","PATRICKGUERRERO@GMAIL.COM"
"UNIVERSIDAD DE FLORES","AGRONOMÍA","2020-11-27","KEVIN ARNOLD","M","1972-08-31","2126","CCHAVEZ@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN GESTIÓN DE AGROALIMENTOS","2020-10-07","DAWN HINTON","F","1961-03-18","9050","KPETERSON@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","AGRONOMÍA","2020-11-12","CAROL JACKSON","F","1917-03-05","6385","CHRISTOPHERREYES@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS AMBIENTALES","2021-09-13","MICHAEL WALLACE","M","1911-07-19","1822","ANGELA92@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PSICOLOGÍA","2019-10-29","RONALD JACKSON","M","1921-04-02","1735","GARYWHITE@GMAIL.COM"
"UNIVERSIDAD DE FLORES","CIENCIAS VETERINARIAS","2019-10-26","JENNIFER RIVERA","F","1982-09-29","9217","VALDEZERIC@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS","2020-08-13","JOHN HOLT","M","1924-04-02","6632","RUIZCHRISTINA@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE","2020-03-01","RODNEY MORENO","M","2003-02-01","5505","ANASH@YAHOO.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS","2020-09-02","SEAN GRAY","M","1979-10-24","2609","CASTROMEGAN@GMAIL.COM"
"UNIVERSIDAD DE FLORES","DISEÑO INDUSTRIAL","2020-06-15","NEIL MENDOZA","M","2013-04-17","3514","CLARKISAIAH@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN MUSICOTERAPIA","2020-01-26","JACQUELINE SIMS","F","1979-03-15","7633","RICHARDWOODWARD@YAHOO.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA MECÁNICA","2020-04-12","RICK SPEARS","M","2009-12-23","5709","SHAWNA99@YAHOO.COM"
"UNIVERSIDAD DE FLORES","ARQUITECTURA","2020-05-10","DONALD LEE","M","1979-08-21","7205","IWARD@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA","2020-11-25","BENJAMIN KING","M","2004-06-11","9015","JEFFREYTHOMPSON@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ARTES","2021-08-08","JAMES PATEL","M","1920-08-29","3045","VICTORIACOLEMAN@YAHOO.COM"
"UNIVERSIDAD DE FLORES","ARQUITECTURA","2019-10-22","JAMES PACE","M","1992-08-04","6032","WEBERMANUEL@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN","2021-08-08","JEFFERY SULLIVAN","M","1957-02-15","6513","FWILLIAMS@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2020-07-05","JENNIFER HUGHES","F","1906-11-01","7111","JONATHANMUNOZ@GMAIL.COM"
"UNIVERSIDAD DE FLORES","INGENIERÍA EN INFORMÁTICA","2020-04-14","PAUL WILSON","M","1988-09-13","5413","ULEE@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN CIENCIAS GEOLÓGICAS","2021-06-17","CHRIS HUNT","M","2009-01-15","2113","LARAMICHAEL@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","MEDICINA","2019-12-07","LAURA SANCHEZ","F","2008-08-23","6309","SHAUN30@HOTMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN SOCIOLOGÍA ","2021-05-19","AARON JOHNSON","M","1975-02-22","8117","CONNIELITTLE@YAHOO.COM"
"UNIVERSIDAD DE FLORES","DISEÑO INDUSTRIAL","2021-05-25","SAMANTHA ACOSTA","F","2001-12-22","2726","CASSANDRA87@GMAIL.COM"
"UNIVERSIDAD DE FLORES","AGRONOMÍA","2021-04-06","TAMMY RICHARDSON","F","1934-09-10","8103","MOSESBRUCE@GMAIL.COM"
"UNIVERSIDAD DE FLORES","LICENCIATURA EN ARTES","2020-01-15","STEPHEN YORK","M","1937-10-14","6228","NIELSENKRISTINE@HOTMAIL.COM"
